model, prompt_tokens, completion_tokens, reponse_status, date
gpt-35-turbo, 250, 79, 200, 2024-06-14
gpt-35-turbo, 250, 73, 200, 2024-06-14
gpt-35-turbo, 250, 67, 200, 2024-06-14
gpt-35-turbo, 250, 46, 200, 2024-06-14
gpt-35-turbo, 250, 65, 200, 2024-06-14
gpt-35-turbo, 251, 70, 200, 2024-06-14
gpt-35-turbo, 251, 50, 200, 2024-06-14
gpt-35-turbo, 250, 76, 200, 2024-06-14
gpt-35-turbo, 250, 62, 200, 2024-06-14
gpt-35-turbo, 250, 58, 200, 2024-06-14
gpt-35-turbo, 250, 54, 200, 2024-06-14
gpt-35-turbo, 250, 54, 200, 2024-06-14
gpt-35-turbo, 250, 68, 200, 2024-06-14
gpt-35-turbo, 251, 74, 200, 2024-06-14
gpt-35-turbo, 251, 67, 200, 2024-06-14
gpt-35-turbo, 250, 47, 200, 2024-06-14
gpt-35-turbo, 250, 82, 200, 2024-06-14
gpt-35-turbo, 250, 68, 200, 2024-06-14
gpt-35-turbo, 250, 46, 200, 2024-06-14
gpt-35-turbo, 250, 48, 200, 2024-06-14
gpt-35-turbo, 250, 75, 200, 2024-06-14
gpt-35-turbo, 251, 82, 200, 2024-06-14
gpt-35-turbo, 251, 62, 200, 2024-06-14
gpt-35-turbo, 250, 79, 200, 2024-06-14
gpt-35-turbo, 250, 62, 200, 2024-06-14
gpt-35-turbo, 250, 55, 200, 2024-06-14
gpt-35-turbo, 250, 66, 200, 2024-06-14
gpt-35-turbo, 250, 66, 200, 2024-06-14
gpt-35-turbo, 250, 68, 200, 2024-06-14
gpt-35-turbo, 250, 90, 200, 2024-06-14
gpt-35-turbo, 250, 67, 200, 2024-06-14
gpt-35-turbo, 249, 65, 200, 2024-06-14
gpt-35-turbo, 249, 79, 200, 2024-06-14
gpt-35-turbo, 249, 74, 200, 2024-06-14
gpt-35-turbo, 249, 54, 200, 2024-06-14
gpt-35-turbo, 249, 72, 200, 2024-06-14
gpt-35-turbo, 249, 68, 200, 2024-06-14
gpt-35-turbo, 250, 56, 200, 2024-06-14
gpt-35-turbo, 250, 69, 200, 2024-06-14
gpt-35-turbo, 249, 62, 200, 2024-06-14
gpt-35-turbo, 249, 51, 200, 2024-06-14
gpt-35-turbo, 249, 53, 200, 2024-06-14
gpt-35-turbo, 249, 51, 200, 2024-06-14
gpt-35-turbo, 249, 65, 200, 2024-06-14
gpt-35-turbo, 249, 71, 200, 2024-06-14
gpt-35-turbo, 250, 53, 200, 2024-06-14
gpt-35-turbo, 250, 68, 200, 2024-06-14
gpt-35-turbo, 249, 73, 200, 2024-06-14
gpt-35-turbo, 249, 81, 200, 2024-06-14
gpt-35-turbo, 249, 57, 200, 2024-06-14
gpt-35-turbo, 249, 58, 200, 2024-06-14
gpt-35-turbo, 249, 76, 200, 2024-06-14
gpt-35-turbo, 249, 73, 200, 2024-06-14
gpt-35-turbo, 270, 55, 200, 2024-06-14
gpt-35-turbo, 270, 63, 200, 2024-06-14
gpt-35-turbo, 269, 42, 200, 2024-06-14
gpt-35-turbo, 269, 66, 200, 2024-06-14
gpt-35-turbo, 269, 75, 200, 2024-06-14
gpt-35-turbo, 269, 93, 200, 2024-06-14
gpt-35-turbo, 269, 85, 200, 2024-06-14
gpt-35-turbo, 269, 80, 200, 2024-06-14
gpt-35-turbo, 270, 61, 200, 2024-06-14
gpt-35-turbo, 270, 90, 200, 2024-06-14
gpt-35-turbo, 269, 105, 200, 2024-06-14
gpt-35-turbo, 269, 75, 200, 2024-06-14
gpt-35-turbo, 269, 79, 200, 2024-06-14
gpt-35-turbo, 269, 74, 200, 2024-06-14
gpt-35-turbo, 269, 77, 200, 2024-06-14
gpt-35-turbo, 269, 79, 200, 2024-06-14
gpt-35-turbo, 270, 62, 200, 2024-06-14
gpt-35-turbo, 270, 94, 200, 2024-06-14
gpt-35-turbo, 269, 87, 200, 2024-06-14
gpt-35-turbo, 269, 56, 200, 2024-06-14
gpt-35-turbo, 269, 76, 200, 2024-06-14
gpt-35-turbo, 269, 70, 200, 2024-06-14
gpt-35-turbo, 269, 78, 200, 2024-06-14
gpt-35-turbo, 269, 73, 200, 2024-06-14
gpt-35-turbo, 268, 81, 200, 2024-06-14
gpt-35-turbo, 268, 57, 200, 2024-06-14
gpt-35-turbo, 267, 80, 200, 2024-06-14
gpt-35-turbo, 267, 42, 200, 2024-06-14
gpt-35-turbo, 267, 86, 200, 2024-06-14
gpt-35-turbo, 267, 72, 200, 2024-06-14
gpt-35-turbo, 267, 107, 200, 2024-06-14
gpt-35-turbo, 267, 73, 200, 2024-06-14
gpt-35-turbo, 268, 112, 200, 2024-06-14
gpt-35-turbo, 268, 53, 200, 2024-06-14
gpt-35-turbo, 267, 101, 200, 2024-06-14
gpt-35-turbo, 267, 99, 200, 2024-06-14
gpt-35-turbo, 267, 86, 200, 2024-06-14
gpt-35-turbo, 267, 107, 200, 2024-06-14
gpt-35-turbo, 267, 115, 200, 2024-06-14
gpt-35-turbo, 267, 84, 200, 2024-06-14
gpt-35-turbo, 268, 56, 200, 2024-06-14
gpt-35-turbo, 268, 84, 200, 2024-06-14
gpt-35-turbo, 267, 62, 200, 2024-06-14
gpt-35-turbo, 267, 86, 200, 2024-06-14
gpt-35-turbo, 267, 78, 200, 2024-06-14
gpt-35-turbo, 267, 90, 200, 2024-06-14
gpt-35-turbo, 267, 78, 200, 2024-06-14
gpt-35-turbo, 267, 81, 200, 2024-06-14
gpt-35-turbo, 268, 86, 200, 2024-06-14
gpt-35-turbo, 268, 81, 200, 2024-06-14
gpt-35-turbo, 267, 86, 200, 2024-06-14
gpt-35-turbo, 267, 74, 200, 2024-06-14
gpt-35-turbo, 267, 87, 200, 2024-06-14
gpt-35-turbo, 267, 84, 200, 2024-06-14
gpt-35-turbo, 267, 81, 200, 2024-06-14
gpt-35-turbo, 267, 77, 200, 2024-06-14
gpt-35-turbo, 268, 79, 200, 2024-06-14
gpt-35-turbo, 268, 71, 200, 2024-06-14
gpt-35-turbo, 267, 56, 200, 2024-06-14
gpt-35-turbo, 267, 103, 200, 2024-06-14
gpt-35-turbo, 267, 70, 200, 2024-06-14
gpt-35-turbo, 267, 112, 200, 2024-06-14
gpt-35-turbo, 267, 74, 200, 2024-06-14
gpt-35-turbo, 267, 90, 200, 2024-06-14
gpt-35-turbo, 268, 77, 200, 2024-06-14
gpt-35-turbo, 268, 70, 200, 2024-06-14
gpt-35-turbo, 267, 73, 200, 2024-06-14
gpt-35-turbo, 267, 78, 200, 2024-06-14
gpt-35-turbo, 267, 81, 200, 2024-06-14
gpt-35-turbo, 267, 93, 200, 2024-06-14
gpt-35-turbo, 267, 97, 200, 2024-06-14
gpt-35-turbo, 267, 84, 200, 2024-06-14
gpt-35-turbo, 268, 67, 200, 2024-06-14
gpt-35-turbo, 268, 70, 200, 2024-06-14
gpt-35-turbo, 267, 59, 200, 2024-06-14
gpt-35-turbo, 267, 121, 200, 2024-06-14
gpt-35-turbo, 267, 50, 200, 2024-06-14
gpt-35-turbo, 267, 80, 200, 2024-06-14
gpt-35-turbo, 267, 113, 200, 2024-06-14
gpt-35-turbo, 267, 82, 200, 2024-06-14
gpt-35-turbo, 268, 69, 200, 2024-06-14
gpt-35-turbo, 268, 63, 200, 2024-06-14
gpt-35-turbo, 267, 69, 200, 2024-06-14
gpt-35-turbo, 267, 78, 200, 2024-06-14
gpt-35-turbo, 267, 90, 200, 2024-06-14
gpt-35-turbo, 267, 96, 200, 2024-06-14
gpt-35-turbo, 267, 80, 200, 2024-06-14
gpt-35-turbo, 267, 76, 200, 2024-06-14
gpt-35-turbo, 268, 81, 200, 2024-06-14
gpt-35-turbo, 268, 57, 200, 2024-06-14
gpt-35-turbo, 267, 71, 200, 2024-06-14
gpt-35-turbo, 267, 58, 200, 2024-06-14
gpt-35-turbo, 267, 80, 200, 2024-06-14
gpt-35-turbo, 267, 70, 200, 2024-06-14
gpt-35-turbo, 267, 76, 200, 2024-06-14
gpt-35-turbo, 267, 82, 200, 2024-06-14
gpt-35-turbo, 269, 83, 200, 2024-06-14
gpt-35-turbo, 269, 69, 200, 2024-06-14
gpt-35-turbo, 268, 77, 200, 2024-06-14
gpt-35-turbo, 268, 60, 200, 2024-06-14
gpt-35-turbo, 268, 52, 200, 2024-06-14
gpt-35-turbo, 268, 69, 200, 2024-06-14
gpt-35-turbo, 268, 113, 200, 2024-06-14
gpt-35-turbo, 268, 96, 200, 2024-06-14
gpt-35-turbo, 269, 83, 200, 2024-06-14
gpt-35-turbo, 269, 76, 200, 2024-06-14
gpt-35-turbo, 268, 57, 200, 2024-06-14
gpt-35-turbo, 268, 84, 200, 2024-06-14
gpt-35-turbo, 268, 67, 200, 2024-06-14
gpt-35-turbo, 268, 110, 200, 2024-06-14
gpt-35-turbo, 268, 70, 200, 2024-06-14
gpt-35-turbo, 268, 74, 200, 2024-06-14
gpt-35-turbo, 269, 55, 200, 2024-06-14
gpt-35-turbo, 269, 70, 200, 2024-06-14
gpt-35-turbo, 268, 90, 200, 2024-06-14
gpt-35-turbo, 268, 88, 200, 2024-06-14
gpt-35-turbo, 268, 78, 200, 2024-06-14
gpt-35-turbo, 268, 64, 200, 2024-06-14
gpt-35-turbo, 268, 87, 200, 2024-06-14
gpt-35-turbo, 268, 73, 200, 2024-06-14
gpt-35-turbo, 269, 29, 200, 2024-06-14
gpt-35-turbo, 269, 58, 200, 2024-06-14
gpt-35-turbo, 268, 74, 200, 2024-06-14
gpt-35-turbo, 268, 83, 200, 2024-06-14
gpt-35-turbo, 268, 79, 200, 2024-06-14
gpt-35-turbo, 268, 84, 200, 2024-06-14
gpt-35-turbo, 268, 43, 200, 2024-06-14
gpt-35-turbo, 268, 69, 200, 2024-06-14
gpt-35-turbo, 269, 59, 200, 2024-06-14
gpt-35-turbo, 269, 63, 200, 2024-06-14
gpt-35-turbo, 268, 69, 200, 2024-06-14
gpt-35-turbo, 268, 80, 200, 2024-06-14
gpt-35-turbo, 268, 79, 200, 2024-06-14
gpt-35-turbo, 268, 72, 200, 2024-06-14
gpt-35-turbo, 268, 75, 200, 2024-06-14
gpt-35-turbo, 268, 79, 200, 2024-06-14
gpt-35-turbo, 269, 69, 200, 2024-06-14
gpt-35-turbo, 269, 89, 200, 2024-06-14
gpt-35-turbo, 268, 86, 200, 2024-06-14
gpt-35-turbo, 268, 80, 200, 2024-06-14
gpt-35-turbo, 268, 92, 200, 2024-06-14
gpt-35-turbo, 268, 86, 200, 2024-06-14
gpt-35-turbo, 268, 96, 200, 2024-06-14
gpt-35-turbo, 268, 67, 200, 2024-06-14
gpt-35-turbo, 268, 72, 200, 2024-06-14
gpt-35-turbo, 268, 97, 200, 2024-06-14
gpt-35-turbo, 267, 72, 200, 2024-06-14
gpt-35-turbo, 267, 67, 200, 2024-06-14
gpt-35-turbo, 267, 83, 200, 2024-06-14
gpt-35-turbo, 267, 72, 200, 2024-06-14
gpt-35-turbo, 267, 87, 200, 2024-06-14
gpt-35-turbo, 267, 87, 200, 2024-06-14
gpt-35-turbo, 268, 71, 200, 2024-06-14
gpt-35-turbo, 268, 82, 200, 2024-06-14
gpt-35-turbo, 267, 82, 200, 2024-06-14
gpt-35-turbo, 267, 85, 200, 2024-06-14
gpt-35-turbo, 267, 80, 200, 2024-06-14
gpt-35-turbo, 267, 67, 200, 2024-06-14
gpt-35-turbo, 267, 71, 200, 2024-06-14
gpt-35-turbo, 267, 53, 200, 2024-06-14
gpt-35-turbo, 268, 78, 200, 2024-06-14
gpt-35-turbo, 268, 67, 200, 2024-06-14
gpt-35-turbo, 267, 103, 200, 2024-06-14
gpt-35-turbo, 267, 98, 200, 2024-06-14
gpt-35-turbo, 267, 73, 200, 2024-06-14
gpt-35-turbo, 267, 85, 200, 2024-06-14
gpt-35-turbo, 267, 89, 200, 2024-06-14
gpt-35-turbo, 267, 76, 200, 2024-06-14
gpt-35-turbo, 290, 57, 200, 2024-06-14
gpt-35-turbo, 290, 62, 200, 2024-06-14
gpt-35-turbo, 289, 62, 200, 2024-06-14
gpt-35-turbo, 289, 52, 200, 2024-06-14
gpt-35-turbo, 289, 51, 200, 2024-06-14
gpt-35-turbo, 289, 85, 200, 2024-06-14
gpt-35-turbo, 289, 68, 200, 2024-06-14
gpt-35-turbo, 289, 84, 200, 2024-06-14
gpt-35-turbo, 290, 68, 200, 2024-06-14
gpt-35-turbo, 290, 57, 200, 2024-06-14
gpt-35-turbo, 289, 80, 200, 2024-06-14
gpt-35-turbo, 289, 44, 200, 2024-06-14
gpt-35-turbo, 289, 72, 200, 2024-06-14
gpt-35-turbo, 289, 37, 200, 2024-06-14
gpt-35-turbo, 289, 54, 200, 2024-06-14
gpt-35-turbo, 289, 63, 200, 2024-06-14
gpt-35-turbo, 290, 51, 200, 2024-06-14
gpt-35-turbo, 290, 55, 200, 2024-06-14
gpt-35-turbo, 289, 61, 200, 2024-06-14
gpt-35-turbo, 289, 70, 200, 2024-06-14
gpt-35-turbo, 289, 72, 200, 2024-06-14
gpt-35-turbo, 289, 76, 200, 2024-06-14
gpt-35-turbo, 289, 76, 200, 2024-06-14
gpt-35-turbo, 289, 64, 200, 2024-06-14
gpt-35-turbo, 288, 80, 200, 2024-06-14
gpt-35-turbo, 288, 78, 200, 2024-06-14
gpt-35-turbo, 287, 79, 200, 2024-06-14
gpt-35-turbo, 287, 62, 200, 2024-06-14
gpt-35-turbo, 287, 82, 200, 2024-06-14
gpt-35-turbo, 287, 55, 200, 2024-06-14
gpt-35-turbo, 287, 74, 200, 2024-06-14
gpt-35-turbo, 287, 58, 200, 2024-06-14
gpt-35-turbo, 288, 77, 200, 2024-06-14
gpt-35-turbo, 288, 68, 200, 2024-06-14
gpt-35-turbo, 287, 64, 200, 2024-06-14
gpt-35-turbo, 287, 64, 200, 2024-06-14
gpt-35-turbo, 287, 62, 200, 2024-06-14
gpt-35-turbo, 287, 104, 200, 2024-06-14
gpt-35-turbo, 287, 59, 200, 2024-06-14
gpt-35-turbo, 287, 64, 200, 2024-06-14
gpt-35-turbo, 288, 68, 200, 2024-06-14
gpt-35-turbo, 288, 57, 200, 2024-06-14
gpt-35-turbo, 287, 69, 200, 2024-06-14
gpt-35-turbo, 287, 45, 200, 2024-06-14
gpt-35-turbo, 287, 57, 200, 2024-06-14
gpt-35-turbo, 287, 48, 200, 2024-06-14
gpt-35-turbo, 287, 75, 200, 2024-06-14
gpt-35-turbo, 287, 79, 200, 2024-06-14
gpt-35-turbo, 288, 52, 200, 2024-06-14
gpt-35-turbo, 288, 84, 200, 2024-06-14
gpt-35-turbo, 287, 73, 200, 2024-06-14
gpt-35-turbo, 287, 57, 200, 2024-06-14
gpt-35-turbo, 287, 58, 200, 2024-06-14
gpt-35-turbo, 287, 75, 200, 2024-06-14
gpt-35-turbo, 287, 52, 200, 2024-06-14
gpt-35-turbo, 287, 67, 200, 2024-06-14
gpt-35-turbo, 288, 61, 200, 2024-06-14
gpt-35-turbo, 288, 68, 200, 2024-06-14
gpt-35-turbo, 287, 65, 200, 2024-06-14
gpt-35-turbo, 287, 64, 200, 2024-06-14
gpt-35-turbo, 287, 74, 200, 2024-06-14
gpt-35-turbo, 287, 72, 200, 2024-06-14
gpt-35-turbo, 287, 77, 200, 2024-06-14
gpt-35-turbo, 287, 91, 200, 2024-06-14
gpt-35-turbo, 288, 80, 200, 2024-06-14
gpt-35-turbo, 288, 57, 200, 2024-06-14
gpt-35-turbo, 287, 51, 200, 2024-06-14
gpt-35-turbo, 287, 74, 200, 2024-06-14
gpt-35-turbo, 287, 61, 200, 2024-06-14
gpt-35-turbo, 287, 56, 200, 2024-06-14
gpt-35-turbo, 287, 66, 200, 2024-06-14
gpt-35-turbo, 287, 50, 200, 2024-06-14
gpt-35-turbo, 288, 79, 200, 2024-06-14
gpt-35-turbo, 288, 68, 200, 2024-06-14
gpt-35-turbo, 287, 84, 200, 2024-06-14
gpt-35-turbo, 287, 90, 200, 2024-06-14
gpt-35-turbo, 287, 53, 200, 2024-06-14
gpt-35-turbo, 287, 62, 200, 2024-06-14
gpt-35-turbo, 287, 51, 200, 2024-06-14
gpt-35-turbo, 287, 72, 200, 2024-06-14
gpt-35-turbo, 288, 42, 200, 2024-06-14
gpt-35-turbo, 288, 81, 200, 2024-06-14
gpt-35-turbo, 287, 70, 200, 2024-06-14
gpt-35-turbo, 287, 87, 200, 2024-06-14
gpt-35-turbo, 287, 77, 200, 2024-06-14
gpt-35-turbo, 287, 61, 200, 2024-06-14
gpt-35-turbo, 287, 71, 200, 2024-06-14
gpt-35-turbo, 287, 75, 200, 2024-06-14
gpt-35-turbo, 288, 81, 200, 2024-06-14
gpt-35-turbo, 288, 75, 200, 2024-06-14
gpt-35-turbo, 287, 64, 200, 2024-06-14
gpt-35-turbo, 287, 58, 200, 2024-06-14
gpt-35-turbo, 287, 60, 200, 2024-06-14
gpt-35-turbo, 287, 62, 200, 2024-06-14
gpt-35-turbo, 287, 58, 200, 2024-06-14
gpt-35-turbo, 287, 63, 200, 2024-06-14
gpt-35-turbo, 289, 66, 200, 2024-06-14
gpt-35-turbo, 289, 54, 200, 2024-06-14
gpt-35-turbo, 288, 68, 200, 2024-06-14
gpt-35-turbo, 288, 56, 200, 2024-06-14
gpt-35-turbo, 288, 54, 200, 2024-06-14
gpt-35-turbo, 288, 63, 200, 2024-06-14
gpt-35-turbo, 288, 62, 200, 2024-06-14
gpt-35-turbo, 288, 52, 200, 2024-06-14
gpt-35-turbo, 289, 72, 200, 2024-06-14
gpt-35-turbo, 289, 62, 200, 2024-06-14
gpt-35-turbo, 288, 52, 200, 2024-06-14
gpt-35-turbo, 288, 64, 200, 2024-06-14
gpt-35-turbo, 288, 49, 200, 2024-06-14
gpt-35-turbo, 288, 57, 200, 2024-06-14
gpt-35-turbo, 288, 76, 200, 2024-06-14
gpt-35-turbo, 288, 48, 200, 2024-06-14
gpt-35-turbo, 289, 62, 200, 2024-06-14
gpt-35-turbo, 289, 64, 200, 2024-06-14
gpt-35-turbo, 288, 69, 200, 2024-06-14
gpt-35-turbo, 288, 50, 200, 2024-06-14
gpt-35-turbo, 288, 87, 200, 2024-06-14
gpt-35-turbo, 288, 59, 200, 2024-06-14
gpt-35-turbo, 288, 54, 200, 2024-06-14
gpt-35-turbo, 288, 51, 200, 2024-06-14
gpt-35-turbo, 289, 57, 200, 2024-06-14
gpt-35-turbo, 289, 57, 200, 2024-06-14
gpt-35-turbo, 288, 76, 200, 2024-06-14
gpt-35-turbo, 288, 73, 200, 2024-06-14
gpt-35-turbo, 288, 85, 200, 2024-06-14
gpt-35-turbo, 288, 48, 200, 2024-06-14
gpt-35-turbo, 288, 75, 200, 2024-06-14
gpt-35-turbo, 288, 65, 200, 2024-06-14
gpt-35-turbo, 289, 85, 200, 2024-06-14
gpt-35-turbo, 289, 39, 200, 2024-06-14
gpt-35-turbo, 288, 56, 200, 2024-06-14
gpt-35-turbo, 288, 58, 200, 2024-06-14
gpt-35-turbo, 288, 71, 200, 2024-06-14
gpt-35-turbo, 288, 69, 200, 2024-06-14
gpt-35-turbo, 288, 54, 200, 2024-06-14
gpt-35-turbo, 288, 48, 200, 2024-06-14
gpt-35-turbo, 289, 85, 200, 2024-06-14
gpt-35-turbo, 289, 93, 200, 2024-06-14
gpt-35-turbo, 288, 47, 200, 2024-06-14
gpt-35-turbo, 288, 61, 200, 2024-06-14
gpt-35-turbo, 288, 90, 200, 2024-06-14
gpt-35-turbo, 288, 72, 200, 2024-06-14
gpt-35-turbo, 288, 76, 200, 2024-06-14
gpt-35-turbo, 288, 85, 200, 2024-06-14
gpt-35-turbo, 288, 71, 200, 2024-06-14
gpt-35-turbo, 288, 65, 200, 2024-06-14
gpt-35-turbo, 287, 95, 200, 2024-06-14
gpt-35-turbo, 287, 53, 200, 2024-06-14
gpt-35-turbo, 287, 65, 200, 2024-06-14
gpt-35-turbo, 287, 90, 200, 2024-06-14
gpt-35-turbo, 287, 69, 200, 2024-06-14
gpt-35-turbo, 287, 78, 200, 2024-06-14
gpt-35-turbo, 288, 66, 200, 2024-06-14
gpt-35-turbo, 288, 66, 200, 2024-06-14
gpt-35-turbo, 287, 58, 200, 2024-06-14
gpt-35-turbo, 287, 60, 200, 2024-06-14
gpt-35-turbo, 287, 70, 200, 2024-06-14
gpt-35-turbo, 287, 72, 200, 2024-06-14
gpt-35-turbo, 287, 77, 200, 2024-06-14
gpt-35-turbo, 287, 72, 200, 2024-06-14
gpt-35-turbo, 288, 78, 200, 2024-06-14
gpt-35-turbo, 288, 54, 200, 2024-06-14
gpt-35-turbo, 287, 70, 200, 2024-06-14
gpt-35-turbo, 287, 62, 200, 2024-06-14
gpt-35-turbo, 287, 50, 200, 2024-06-14
gpt-35-turbo, 287, 75, 200, 2024-06-14
gpt-35-turbo, 287, 58, 200, 2024-06-14
gpt-35-turbo, 287, 71, 200, 2024-06-14
gpt-35-turbo, 334, 32, 200, 2024-06-14
gpt-35-turbo, 334, 72, 200, 2024-06-14
gpt-35-turbo, 333, 86, 200, 2024-06-14
gpt-35-turbo, 333, 97, 200, 2024-06-14
gpt-35-turbo, 333, 62, 200, 2024-06-14
gpt-35-turbo, 333, 71, 200, 2024-06-14
gpt-35-turbo, 333, 73, 200, 2024-06-14
gpt-35-turbo, 333, 68, 200, 2024-06-14
gpt-35-turbo, 334, 72, 200, 2024-06-14
gpt-35-turbo, 334, 68, 200, 2024-06-14
gpt-35-turbo, 333, 85, 200, 2024-06-14
gpt-35-turbo, 333, 78, 200, 2024-06-14
gpt-35-turbo, 333, 66, 200, 2024-06-14
gpt-35-turbo, 333, 79, 200, 2024-06-14
gpt-35-turbo, 333, 63, 200, 2024-06-14
gpt-35-turbo, 333, 99, 200, 2024-06-14
gpt-35-turbo, 334, 71, 200, 2024-06-14
gpt-35-turbo, 334, 82, 200, 2024-06-14
gpt-35-turbo, 333, 99, 200, 2024-06-14
gpt-35-turbo, 333, 78, 200, 2024-06-14
gpt-35-turbo, 333, 85, 200, 2024-06-14
gpt-35-turbo, 333, 61, 200, 2024-06-14
gpt-35-turbo, 333, 93, 200, 2024-06-14
gpt-35-turbo, 333, 83, 200, 2024-06-14
gpt-35-turbo, 332, 53, 200, 2024-06-14
gpt-35-turbo, 332, 78, 200, 2024-06-14
gpt-35-turbo, 331, 62, 200, 2024-06-14
gpt-35-turbo, 331, 101, 200, 2024-06-14
gpt-35-turbo, 331, 84, 200, 2024-06-14
gpt-35-turbo, 331, 97, 200, 2024-06-14
gpt-35-turbo, 331, 76, 200, 2024-06-14
gpt-35-turbo, 331, 78, 200, 2024-06-14
gpt-35-turbo, 332, 75, 200, 2024-06-14
gpt-35-turbo, 332, 80, 200, 2024-06-14
gpt-35-turbo, 331, 94, 200, 2024-06-14
gpt-35-turbo, 331, 72, 200, 2024-06-14
gpt-35-turbo, 331, 79, 200, 2024-06-14
gpt-35-turbo, 331, 103, 200, 2024-06-14
gpt-35-turbo, 331, 86, 200, 2024-06-14
gpt-35-turbo, 331, 84, 200, 2024-06-14
gpt-35-turbo, 332, 106, 200, 2024-06-14
gpt-35-turbo, 332, 68, 200, 2024-06-14
gpt-35-turbo, 331, 83, 200, 2024-06-14
gpt-35-turbo, 331, 36, 200, 2024-06-14
gpt-35-turbo, 331, 123, 200, 2024-06-14
gpt-35-turbo, 331, 100, 200, 2024-06-14
gpt-35-turbo, 331, 68, 200, 2024-06-14
gpt-35-turbo, 331, 74, 200, 2024-06-14
gpt-35-turbo, 332, 89, 200, 2024-06-14
gpt-35-turbo, 332, 77, 200, 2024-06-14
gpt-35-turbo, 331, 96, 200, 2024-06-14
gpt-35-turbo, 331, 79, 200, 2024-06-14
gpt-35-turbo, 331, 52, 200, 2024-06-14
gpt-35-turbo, 331, 111, 200, 2024-06-14
gpt-35-turbo, 331, 104, 200, 2024-06-14
gpt-35-turbo, 331, 87, 200, 2024-06-14
gpt-35-turbo, 332, 88, 200, 2024-06-14
gpt-35-turbo, 332, 73, 200, 2024-06-14
gpt-35-turbo, 331, 90, 200, 2024-06-14
gpt-35-turbo, 331, 92, 200, 2024-06-14
gpt-35-turbo, 331, 104, 200, 2024-06-14
gpt-35-turbo, 331, 98, 200, 2024-06-14
gpt-35-turbo, 331, 92, 200, 2024-06-14
gpt-35-turbo, 331, 63, 200, 2024-06-14
gpt-35-turbo, 332, 72, 200, 2024-06-14
gpt-35-turbo, 332, 62, 200, 2024-06-14
gpt-35-turbo, 331, 79, 200, 2024-06-14
gpt-35-turbo, 331, 76, 200, 2024-06-14
gpt-35-turbo, 331, 93, 200, 2024-06-14
gpt-35-turbo, 331, 72, 200, 2024-06-14
gpt-35-turbo, 331, 103, 200, 2024-06-14
gpt-35-turbo, 331, 86, 200, 2024-06-14
gpt-35-turbo, 332, 99, 200, 2024-06-14
gpt-35-turbo, 332, 70, 200, 2024-06-14
gpt-35-turbo, 331, 89, 200, 2024-06-14
gpt-35-turbo, 331, 86, 200, 2024-06-14
gpt-35-turbo, 331, 92, 200, 2024-06-14
gpt-35-turbo, 331, 69, 200, 2024-06-14
gpt-35-turbo, 331, 87, 200, 2024-06-14
gpt-35-turbo, 331, 78, 200, 2024-06-14
gpt-35-turbo, 332, 68, 200, 2024-06-14
gpt-35-turbo, 332, 74, 200, 2024-06-14
gpt-35-turbo, 331, 82, 200, 2024-06-14
gpt-35-turbo, 331, 79, 200, 2024-06-14
gpt-35-turbo, 331, 66, 200, 2024-06-14
gpt-35-turbo, 331, 70, 200, 2024-06-14
gpt-35-turbo, 331, 90, 200, 2024-06-14
gpt-35-turbo, 331, 112, 200, 2024-06-14
gpt-35-turbo, 332, 67, 200, 2024-06-14
gpt-35-turbo, 332, 89, 200, 2024-06-14
gpt-35-turbo, 331, 90, 200, 2024-06-14
gpt-35-turbo, 331, 82, 200, 2024-06-14
gpt-35-turbo, 331, 81, 200, 2024-06-14
gpt-35-turbo, 331, 80, 200, 2024-06-14
gpt-35-turbo, 331, 105, 200, 2024-06-14
gpt-35-turbo, 331, 78, 200, 2024-06-14
gpt-35-turbo, 333, 70, 200, 2024-06-14
gpt-35-turbo, 333, 58, 200, 2024-06-14
gpt-35-turbo, 332, 74, 200, 2024-06-14
gpt-35-turbo, 332, 114, 200, 2024-06-14
gpt-35-turbo, 332, 76, 200, 2024-06-14
gpt-35-turbo, 332, 113, 200, 2024-06-14
gpt-35-turbo, 332, 68, 200, 2024-06-14
gpt-35-turbo, 332, 75, 200, 2024-06-14
gpt-35-turbo, 333, 70, 200, 2024-06-14
gpt-35-turbo, 333, 76, 200, 2024-06-14
gpt-35-turbo, 332, 76, 200, 2024-06-14
gpt-35-turbo, 332, 54, 200, 2024-06-14
gpt-35-turbo, 332, 57, 200, 2024-06-14
gpt-35-turbo, 332, 67, 200, 2024-06-14
gpt-35-turbo, 332, 95, 200, 2024-06-14
gpt-35-turbo, 332, 85, 200, 2024-06-14
gpt-35-turbo, 333, 81, 200, 2024-06-14
gpt-35-turbo, 333, 80, 200, 2024-06-14
gpt-35-turbo, 332, 87, 200, 2024-06-14
gpt-35-turbo, 332, 59, 200, 2024-06-14
gpt-35-turbo, 332, 62, 200, 2024-06-14
gpt-35-turbo, 332, 107, 200, 2024-06-14
gpt-35-turbo, 332, 87, 200, 2024-06-14
gpt-35-turbo, 332, 115, 200, 2024-06-14
gpt-35-turbo, 333, 51, 200, 2024-06-14
gpt-35-turbo, 333, 58, 200, 2024-06-14
gpt-35-turbo, 332, 103, 200, 2024-06-14
gpt-35-turbo, 332, 71, 200, 2024-06-14
gpt-35-turbo, 332, 73, 200, 2024-06-14
gpt-35-turbo, 332, 56, 200, 2024-06-14
gpt-35-turbo, 332, 79, 200, 2024-06-14
gpt-35-turbo, 332, 97, 200, 2024-06-14
